orderlife_qid,label,birth,death,gedcom_name,wikidata_qid,geni_id,bucket
Q108486,Umm Hakim bint Yahya,,,,Q118906684,,"MISSING: on wikidata, no geni link, not in our tree"
Q108488,Yazid II,,,,Q314791,,"MISSING: on wikidata, no geni link, not in our tree"
Q108490,Abu Muhammad al-Sufyani,,,,Q16127608,,"MISSING: on wikidata, no geni link, not in our tree"
Q108492,Safwan ibn Umayya,,,,Q7398854,,"MISSING: on wikidata, no geni link, not in our tree"
Q108494,Khalid ibn al-As,,,,Q12209989,,"MISSING: on wikidata, no geni link, not in our tree"
Q108496,Anas ibn Mudrik,,,,Q20391274,,"MISSING: on wikidata, no geni link, not in our tree"
Q108498,Asma daughter of Mukhriba,,,,Q65038133,,"MISSING: on wikidata, no geni link, not in our tree"
Q108500,Abu Bakr ibn Abd al-Rahman,,,,Q12177895,,"MISSING: on wikidata, no geni link, not in our tree"
Q108502,Ikrima ibn Amr,,,,Q565522,,"MISSING: on wikidata, no geni link, not in our tree"
Q108504,Khalid ibn Sa`id,,,,Q1110702,,"MISSING: on wikidata, no geni link, not in our tree"
Q108506,Qutaylah bint Qays,,,,Q6830610,,"MISSING: on wikidata, no geni link, not in our tree"
Q108508,Muhammad ibn al-Ash'ath al-Kindi,,,,Q124771497,,"MISSING: on wikidata, no geni link, not in our tree"
Q108510,Atika daughter of Abd al-Malik al-Makhzumi,,,,Q12222156,,"MISSING: on wikidata, no geni link, not in our tree"
Q108512,,,,,,,order.life only: no geni id and no wikidata qid
Q108514,Idris Ibn Abdallah,,,,Q438601,,"MISSING: on wikidata, no geni link, not in our tree"
Q108516,Ibrahim ibn Abd-Al·lah,,,,Q11926379,,"MISSING: on wikidata, no geni link, not in our tree"
Q108520,Musa al-Jawn,,,,Q6874431,,"MISSING: on wikidata, no geni link, not in our tree"
Q108524,Ismail ibn Ibrahim al-Ghamr,,,,Q20394864,,"MISSING: on wikidata, no geni link, not in our tree"
Q108526,Ali al-Abid,,,,Q30081871,,"MISSING: on wikidata, no geni link, not in our tree"
Q108528,Sultan Ali,,,,Q5736319,,"MISSING: on wikidata, no geni link, not in our tree"
Q108530,Amina bint Muhammed Al-Baqir,,,,Q12177592,,"MISSING: on wikidata, no geni link, not in our tree"
Q108532,Sayyida Nafisa,,,,Q6408431,,"MISSING: on wikidata, no geni link, not in our tree"
Q108534,Qasim ibn Hasan,,,,Q127602906,,"MISSING: on wikidata, no geni link, not in our tree"
Q108536,Shahriyar,,,,Q25206307,,"MISSING: on wikidata, no geni link, not in our tree"
Q108538,Narsieh,,,,Q860075,,"MISSING: on wikidata, no geni link, not in our tree"
Q108540,Khosrow V,,,,Q56356542,,"MISSING: on wikidata, no geni link, not in our tree"
Q108542,Yahya ibn Zayd,,,,Q5954929,,"MISSING: on wikidata, no geni link, not in our tree"
Q108544,Isa bin Zayd bin Ali,,,,Q109012186,,"MISSING: on wikidata, no geni link, not in our tree"
Q108546,Husayn ibn Zayd,,,,Q124506430,,"MISSING: on wikidata, no geni link, not in our tree"
Q108548,Sallamah Umm Abdallah,,,,Q107177896,,"MISSING: on wikidata, no geni link, not in our tree"
Q108550,As-Saffah,,,,Q252087,,"MISSING: on wikidata, no geni link, not in our tree"
Q108552,Al-Mansur,,,,Q31066,,"MISSING: on wikidata, no geni link, not in our tree"
Q108554,Ibrahim al-Imam,,,,Q3827910,,"MISSING: on wikidata, no geni link, not in our tree"
Q108556,Al-Abbàs ibn Muhàmmad,,,,Q11904583,,"MISSING: on wikidata, no geni link, not in our tree"
Q108558,Yahya ibn Muhammad al-Abbasi,,,,Q22690811,,"MISSING: on wikidata, no geni link, not in our tree"
Q108560,Ishaq ibn Sulayman al-Hashimi,,,,Q96382911,,MISSING: wikidata qid outside our store
Q108562,Ali ibn Sulayman ibn Ali al-Hashimi,,,,Q96371754,,"MISSING: on wikidata, no geni link, not in our tree"
Q108564,Muhammad ibn Sulayman ibn Ali,,,,Q97481705,,"MISSING: on wikidata, no geni link, not in our tree"
Q108566,Zaynab bint Sulaymān,,,,Q124746357,,"MISSING: on wikidata, no geni link, not in our tree"
Q108568,Ibrahim ibn Salih,,,,Q22684309,,"MISSING: on wikidata, no geni link, not in our tree"
Q108570,Al-Fadl ibn Salih,,,,Q4702357,,"MISSING: on wikidata, no geni link, not in our tree"
Q108572,Isma'il ibn Salih ibn Ali al-Hashimi,,,,Q86010117,,"MISSING: on wikidata, no geni link, not in our tree"
Q108574,Abd al-Malik ibn Salih,,,,Q4664571,,"MISSING: on wikidata, no geni link, not in our tree"
Q108576,Al-Musayyib ibn Hazm,,,,Q106313886,,"MISSING: on wikidata, no geni link, not in our tree"
Q108578,Muawiyah bin Al Mugheerah,,,,Q18391382,,"MISSING: on wikidata, no geni link, not in our tree"
Q108582,Samra ibn Jundab,,,,Q7410274,,"MISSING: on wikidata, no geni link, not in our tree"
Q108584,Nu'man ibn Bashir al-Ansari,,,,Q12194428,,"MISSING: on wikidata, no geni link, not in our tree"
Q108586,Humayda bint al-Nu'man,,,,Q96007200,,"MISSING: on wikidata, no geni link, not in our tree"
Q108588,Hind bint al-Nu'man,,,,Q30081434,,"MISSING: on wikidata, no geni link, not in our tree"
Q108590,Wallada bint al-Abbas ibn al-Jaz,,,,Q124435729,,"MISSING: on wikidata, no geni link, not in our tree"
Q108592,A'isha bint Musa ibn Talha,,,,Q124435736,,"MISSING: on wikidata, no geni link, not in our tree"
Q108594,Al-Walid I,,,,Q284003,,"MISSING: on wikidata, no geni link, not in our tree"
Q108596,Hisham ibn Abd al-Malik,,,,Q128332,6000000060907752938,MISSING: has a geni id we have never exported
Q108598,Sulayman ibn Abd al-Malik,,,,Q284233,,"MISSING: on wikidata, no geni link, not in our tree"
Q108600,Maslamah ibn Abd al-Malik,,,,Q31974,,"MISSING: on wikidata, no geni link, not in our tree"
Q108602,Marwan ibn Abd al-Malik,,,,Q20424454,,"MISSING: on wikidata, no geni link, not in our tree"
Q108604,Muhammad ibn Abd al-Malik ibn Marwan,,,,Q12240196,,"MISSING: on wikidata, no geni link, not in our tree"
Q108606,Sa'id ibn Abd al-Malik,,,,Q16118751,,"MISSING: on wikidata, no geni link, not in our tree"
Q108608,Abdallah ibn Abd al-Malik,,,,Q4664689,,"MISSING: on wikidata, no geni link, not in our tree"
Q108612,Marwan II,,,,Q128371,,"MISSING: on wikidata, no geni link, not in our tree"
Q108614,Abd al-Aziz ibn al-Walid,,,,Q12328667,,"MISSING: on wikidata, no geni link, not in our tree"
Q108616,Ka'b ibn Sa'd al-Taymi,,,,Q126889659,,"MISSING: on wikidata, no geni link, not in our tree"
Q108618,Ma'bad ibn Zurara,,,,Q125493756,,"MISSING: on wikidata, no geni link, not in our tree"
Q108620,Fatima Al-Hasan,,,,Q18689544,,"MISSING: on wikidata, no geni link, not in our tree"
Q108622,Hamida al-Barbariyya,,,,Q5709703,,"MISSING: on wikidata, no geni link, not in our tree"
Q108624,Musa al-Kazim,,,,Q315031,6000000001825764855,MISSING: has a geni id we have never exported
Q108626,Isma'il ibn Jafar,,,,Q1650217,,"MISSING: on wikidata, no geni link, not in our tree"
Q108628,Ali al-Uraidhi ibn Ja'far al-Sadiq,,,,Q4725296,,"MISSING: on wikidata, no geni link, not in our tree"
Q108630,Abdullah al-Aftah,,,,Q12223477,,"MISSING: on wikidata, no geni link, not in our tree"
Q108632,Muhammad ibn Ja'far al-Sadiq,,,,Q85989653,,"MISSING: on wikidata, no geni link, not in our tree"
Q108634,Isḥâq ibn Ja'far al-Sadiq,,,,Q18595520,,"MISSING: on wikidata, no geni link, not in our tree"
Q108636,Al-Abbas ibn Jafar,,,,Q18595529,,"MISSING: on wikidata, no geni link, not in our tree"
Q108638,Fatima Bint Jafar,,,,Q18595559,,"MISSING: on wikidata, no geni link, not in our tree"
Q108640,Umm Farwah Bint Jafar,,,,Q18595601,,"MISSING: on wikidata, no geni link, not in our tree"
Q108642,Asmaa Bint Jafar,,,,Q18595646,,"MISSING: on wikidata, no geni link, not in our tree"
Q108644,Suhayl ibn Amr,,,,Q1440361,,"MISSING: on wikidata, no geni link, not in our tree"
Q108646,Wa'il ibn Hashim,,,,Q134820620,,"MISSING: on wikidata, no geni link, not in our tree"
Q108648,Uqba ibn Nafi,,,,Q423772,,"MISSING: on wikidata, no geni link, not in our tree"
Q108650,Munabbih ibn al-Hajjaj,,,,Q60565122,,"MISSING: on wikidata, no geni link, not in our tree"
Q108652,Ibrahim ibn Sa'd al-Zuhri,,,,Q12181692,,"MISSING: on wikidata, no geni link, not in our tree"
Q108654,'Abd al-Rahman ibn al-Dahhak ibn Qays al-Fihri,,,,Q22929345,,"MISSING: on wikidata, no geni link, not in our tree"
Q108656,Makhzum ibn Yaqaza,,,,Q126889273,,"MISSING: on wikidata, no geni link, not in our tree"
Q108658,Umar ibn Abi Rabi'ah,,,,Q1058694,,"MISSING: on wikidata, no geni link, not in our tree"
Q108660,Alqubāʻ,,,,Q12185917,,"MISSING: on wikidata, no geni link, not in our tree"
Q108662,Abu Uhayha Sa'id ibn al-As,,,,Q125494010,,"MISSING: on wikidata, no geni link, not in our tree"
Q108664,ʻAmr ibn Saʻīd ibn al-ʻĀṣ,,,,Q22688930,,"MISSING: on wikidata, no geni link, not in our tree"
Q108666,al-Harith ibn al-Harith ibn Kalada,,,,Q12185932,,"MISSING: on wikidata, no geni link, not in our tree"
Q108668,Mu'awiyah ibn Hisham,,,,Q6646622,,"MISSING: on wikidata, no geni link, not in our tree"
Q108670,Sulayman ibn Hisham,,,,Q3300780,,"MISSING: on wikidata, no geni link, not in our tree"
Q108672,Maslama ibn Hisham,,,,Q87724579,,"MISSING: on wikidata, no geni link, not in our tree"
Q108674,Yazid al-Afqam,,,,Q110654834,,"MISSING: on wikidata, no geni link, not in our tree"
Q108676,Al-Walid II,,,,Q128307,,"MISSING: on wikidata, no geni link, not in our tree"
Q108678,Al-Ghamr ibn Yazid,,,,Q117305106,,"MISSING: on wikidata, no geni link, not in our tree"
Q108680,Umayya ibn Khalaf,,,,Q7881225,,"MISSING: on wikidata, no geni link, not in our tree"
Q108682,Rabi'a ibn Umayya ibn Khalaf,,,,Q1108555,,"MISSING: on wikidata, no geni link, not in our tree"
Q108684,Al-As ibn Hisham,,,,Q56256343,,"MISSING: on wikidata, no geni link, not in our tree"
Q108686,Umm Amr bint Sa'id ibn Qays al-Hamdani,,,,Q124463554,,"MISSING: on wikidata, no geni link, not in our tree"
Q108688,Abd al-Rahman ibn Muhammad ibn al-Ash'ath,,,,Q2820911,,"MISSING: on wikidata, no geni link, not in our tree"
Q108692,Al-Qasim ibn an-Nafs az-Zakiyyah,,,,Q6731181,,"MISSING: on wikidata, no geni link, not in our tree"
Q108694,Kenza al-Awrabiya,,,,Q14555028,,"MISSING: on wikidata, no geni link, not in our tree"
Q108696,Idris II,,,,Q922653,,"MISSING: on wikidata, no geni link, not in our tree"
Q108698,Abd Allah al-Shaykh al-Salih,,,,Q6813920,,"MISSING: on wikidata, no geni link, not in our tree"
Q108700,Ibrahim Tabataba,,,,Q12181791,,"MISSING: on wikidata, no geni link, not in our tree"
Q108702,Al-Husayn ibn Ali al-Abid,,,,Q21087469,,"MISSING: on wikidata, no geni link, not in our tree"
Q108704,Abd al-Rahman ibn Qasim,,,,Q127603092,,"MISSING: on wikidata, no geni link, not in our tree"
Q108706,Khosrow II,,,,Q212732,,"MISSING: on wikidata, no geni link, not in our tree"
Q108708,Shirin,,,,Q445432,,"MISSING: on wikidata, no geni link, not in our tree"
Q108710,Mardanshah,,,,Q5909420,,"MISSING: on wikidata, no geni link, not in our tree"
Q108712,Kavadh II,,,,Q315873,,"MISSING: on wikidata, no geni link, not in our tree"
Q108714,Azarmidokht,,,,Q271282,,"MISSING: on wikidata, no geni link, not in our tree"
Q108716,Boran,,,,Q271300,,"MISSING: on wikidata, no geni link, not in our tree"
Q108718,Farrukhzad Khosrau V,,,,Q3067016,,"MISSING: on wikidata, no geni link, not in our tree"
Q108720,Javanshir,,,,Q11176633,,"MISSING: on wikidata, no geni link, not in our tree"
Q108722,Zaynab al-Husayniyya,,,,Q12214923,,"MISSING: on wikidata, no geni link, not in our tree"
Q108724,Ahmad Ibn 'Îsâ Ibn Zayd,,,,Q12228924,,"MISSING: on wikidata, no geni link, not in our tree"
Q108728,Rayta bint Obaidullah Al Harithi,,,,Q124043486,,"MISSING: on wikidata, no geni link, not in our tree"
Q108730,Umm Salamah al-Makhzumiyah,,,,Q16122378,,"MISSING: on wikidata, no geni link, not in our tree"
Q108732,Muhammad bin Abu Al-Abbas Al-Saffah,,,,Q124043767,,"MISSING: on wikidata, no geni link, not in our tree"
Q108734,Rayta bint al-Saffah,,,,Q112112010,,"MISSING: on wikidata, no geni link, not in our tree"
Q108736,Arwa bint Mansur al-Himyari,,,,Q45108841,,"MISSING: on wikidata, no geni link, not in our tree"
Q108738,Fatimah bint Muhammad al-Taymi,,,,Q112122208,,"MISSING: on wikidata, no geni link, not in our tree"
Q108740,Hamada bint Issa,,,,Q54875079,,"MISSING: on wikidata, no geni link, not in our tree"
Q108742,Al-Mahdi,,,,Q293482,,"MISSING: on wikidata, no geni link, not in our tree"
Q108744,Sulayman ibn Abi Ja'far,,,,Q111461812,,"MISSING: on wikidata, no geni link, not in our tree"
Q108746,Aliyah bint al-Mansur,,,,Q118259093,,"MISSING: on wikidata, no geni link, not in our tree"
Q108748,Salih al-Miskin,,,,Q124435854,,"MISSING: on wikidata, no geni link, not in our tree"
Q108750,Ja'far ibn Abdallah al-Mansur,,,,Q118192599,,"MISSING: on wikidata, no geni link, not in our tree"
Q108752,Ja'far al-Ashgar,,,,Q124435841,,"MISSING: on wikidata, no geni link, not in our tree"
Q108754,Abd al-Wahhab ibn Ibrahim,,,,Q124496236,,"MISSING: on wikidata, no geni link, not in our tree"
Q108756,Muhammad ibn Ibrahim,,,,Q124214938,,"MISSING: on wikidata, no geni link, not in our tree"
Q108760,Abdallah al-Zaynabi,,,,Q85739398,,"MISSING: on wikidata, no geni link, not in our tree"
Q108762,Said ibn al-Musayyib,,,,Q4115160,,"MISSING: on wikidata, no geni link, not in our tree"
Q108766,Taym ibn Murrah,,,,Q11950981,,"MISSING: on wikidata, no geni link, not in our tree"
Q108768,Yaqaza ibn Murrah,,,,Q126889289,,"MISSING: on wikidata, no geni link, not in our tree"
Q108770,Bashir ibn Sa'ad,,,,Q124744455,,"MISSING: on wikidata, no geni link, not in our tree"
Q108772,Ibrahim ibn al-Walid,,,,Q128416,,"MISSING: on wikidata, no geni link, not in our tree"
Q108774,Al-Abbas ibn al-Walid,,,,Q4702144,,"MISSING: on wikidata, no geni link, not in our tree"
Q108776,Yazid III,,,,Q128413,,"MISSING: on wikidata, no geni link, not in our tree"
Q108778,Masrur ibn al-Walid,,,,Q116974652,,"MISSING: on wikidata, no geni link, not in our tree"
Q108780,Bishr ibn al-Walid,,,,Q11909481,,"MISSING: on wikidata, no geni link, not in our tree"
Q108782,Umar ibn al-Walid,,,,Q30082534,,"MISSING: on wikidata, no geni link, not in our tree"
Q108784,Sa'id ibn Hisham,,,,Q12216122,,"MISSING: on wikidata, no geni link, not in our tree"
Q108786,Abd al-Wahid ibn Sulayman,,,,Q22688777,,"MISSING: on wikidata, no geni link, not in our tree"
Q108788,Ayub bin Suleiman,,,,Q115059596,,"MISSING: on wikidata, no geni link, not in our tree"
Q108790,Sa'd ibn Taym,,,,Q126889666,,"MISSING: on wikidata, no geni link, not in our tree"
Q108792,Zurārah ibn ʻudus,,,,Q124746302,,"MISSING: on wikidata, no geni link, not in our tree"
Q108794,Ummul Banīn Najmah,,,,Q5899961,,"MISSING: on wikidata, no geni link, not in our tree"
Q108796,Ali al-Ridha,,,,Q25105,,"MISSING: on wikidata, no geni link, not in our tree"
Q108798,Zayd ibn Musa al-Kadhim,,,,Q6447904,,"MISSING: on wikidata, no geni link, not in our tree"
Q108800,Fazl ibn Musa ibn Ja'far,,,,Q108854686,,"MISSING: on wikidata, no geni link, not in our tree"
Q108802,Ahmad ibn Musa,,,,Q5961712,,"MISSING: on wikidata, no geni link, not in our tree"
Q108804,Muhammad ibn Musa ibn Ja'far,,,,Q5948937,,"MISSING: on wikidata, no geni link, not in our tree"
Q108806,Qasim ibn Musa,,,,Q20420108,,"MISSING: on wikidata, no geni link, not in our tree"
Q108808,Ibrahim ibn Musa al-Kazim,,,,Q27627976,,"MISSING: on wikidata, no geni link, not in our tree"
Q108810,Abdullah ibn Musa,,,,Q125497819,,"MISSING: on wikidata, no geni link, not in our tree"
Q108812,Husayn ibn Musa,,,,Q5936361,,"MISSING: on wikidata, no geni link, not in our tree"
Q108814,Ismail ibn Musa,,,,Q109547463,,"MISSING: on wikidata, no geni link, not in our tree"
Q108816,Hakima bint Musa,,,,Q22687561,,"MISSING: on wikidata, no geni link, not in our tree"
Q108818,Fātima bint Mūsā,,,,Q445398,,"MISSING: on wikidata, no geni link, not in our tree"
Q108820,Amina bint Musa,,,,Q12177591,,"MISSING: on wikidata, no geni link, not in our tree"
Q108822,Abbas ibn Musa,,,,Q97190428,,"MISSING: on wikidata, no geni link, not in our tree"
Q108824,Yahya ibn Musa,,,,Q128246104,,"MISSING: on wikidata, no geni link, not in our tree"
Q108826,Jafar al-Khawari,,,,Q134386786,,"MISSING: on wikidata, no geni link, not in our tree"
Q108828,Muhammad ibn Ismail,,,,Q2702256,,"MISSING: on wikidata, no geni link, not in our tree"
Q108830,Ali ibn Ismail,,,,Q25302788,,"MISSING: on wikidata, no geni link, not in our tree"
Q108832,Muḥammad An-Naqib,,,,Q69784721,,"MISSING: on wikidata, no geni link, not in our tree"
Q108834,Hamīdah al-Barbariyyah,,,,Q18689546,,MISSING: wikidata qid outside our store
Q108836,Abd Allah ibn Suhayl,,,,Q12223504,,"MISSING: on wikidata, no geni link, not in our tree"
Q108838,Abū Jandal,,,,Q22304984,,"MISSING: on wikidata, no geni link, not in our tree"
Q108840,Hashim ibn Sa'id,,,,Q124773808,,"MISSING: on wikidata, no geni link, not in our tree"
Q108842,Abu Ubayda ibn Uqba,,,,Q27961876,,"MISSING: on wikidata, no geni link, not in our tree"
Q108844,Sa'id ibn Sa'id ibn al-As,,,,Q125494012,,"MISSING: on wikidata, no geni link, not in our tree"
Q108846,Abd Allah ibn Sa'id ibn al-As,,,,Q125494011,,"MISSING: on wikidata, no geni link, not in our tree"
Q108848,Ubayda ibn Sa'id ibn al-As,,,,Q125494004,,"MISSING: on wikidata, no geni link, not in our tree"
Q108850,Al-As ibn Abi Uhayha,,,,Q124746811,,"MISSING: on wikidata, no geni link, not in our tree"
Q108852,Fatima daughter of Safwan,,,,Q22689017,,"MISSING: on wikidata, no geni link, not in our tree"
Q108854,Abd ar-Rahman I,,,,Q29000,,"MISSING: on wikidata, no geni link, not in our tree"
Q108856,Aban ibn Mu'awiya ibn Hisham,,,,Q111599046,,"MISSING: on wikidata, no geni link, not in our tree"
Q108858,Al-Hakam ibn al-Walid ibn Yazid,,,,Q125493136,,"MISSING: on wikidata, no geni link, not in our tree"
Q108862,Sa'id ibn Qays al-Hamdani,,,,Q20382864,,"MISSING: on wikidata, no geni link, not in our tree"
Q108864,Muhammad ibn Idris,,,,Q2737233,,"MISSING: on wikidata, no geni link, not in our tree"
Q108866,Aïssa Ben Idriss,,,,Q2876415,,"MISSING: on wikidata, no geni link, not in our tree"
Q108868,al-Qāsim ibn Ibrāhīm al-Rassī,,,,Q3207222,,"MISSING: on wikidata, no geni link, not in our tree"
Q108870,Ibn Tabataba,,,,Q20100738,,"MISSING: on wikidata, no geni link, not in our tree"
Q108872,Ali ibn Abd al-Rahman,,,,Q127603274,,"MISSING: on wikidata, no geni link, not in our tree"
Q108874,Hormizd IV,,,,Q315902,,"MISSING: on wikidata, no geni link, not in our tree"
Q108876,Maria,,,,Q6760972,,"MISSING: on wikidata, no geni link, not in our tree"
Q108878,Gordiya,,,,Q5950714,,"MISSING: on wikidata, no geni link, not in our tree"
Q108880,Ardashir III,,,,Q313629,,"MISSING: on wikidata, no geni link, not in our tree"
Q108882,Shahrbaraz,,,,Q347447,,"MISSING: on wikidata, no geni link, not in our tree"
Q108884,Nika Perska,,,,Q60532142,,"MISSING: on wikidata, no geni link, not in our tree"
Q108886,Hormizd VI,,,,Q730453,,"MISSING: on wikidata, no geni link, not in our tree"
Q108888,Mihran Bahram-i Chubin,,,,Q16201649,,"MISSING: on wikidata, no geni link, not in our tree"
Q108890,Ubaydallah ibn al-Mahdi,,,,Q86753286,,"MISSING: on wikidata, no geni link, not in our tree"
Q108892,Isa ibn Ali al-Abbasi,,,,Q125494065,,"MISSING: on wikidata, no geni link, not in our tree"
Q108894,Al-Khayzuran,,,,Q642283,,"MISSING: on wikidata, no geni link, not in our tree"
Q108896,Al-Hadi,,,,Q293490,,"MISSING: on wikidata, no geni link, not in our tree"
Q108898,Harun al-Rashid,,,,Q131002,,"MISSING: on wikidata, no geni link, not in our tree"
Q108900,Ulaia binte Almadi,,,,Q4663558,,"MISSING: on wikidata, no geni link, not in our tree"
Q108902,Banuqa,,,,Q13369891,,"MISSING: on wikidata, no geni link, not in our tree"
Q108904,Ibrahim ibn al-Mahdi,,,,Q1959106,,"MISSING: on wikidata, no geni link, not in our tree"
Q108906,Salsal bint Ata,,,,Q106695020,,"MISSING: on wikidata, no geni link, not in our tree"
Q108908,Isa ibn Ja'far al-Akbar,,,,Q125493777,,"MISSING: on wikidata, no geni link, not in our tree"
Q108910,Sulayman ibn Ja'far al-Akbar,,,,Q127875064,,"MISSING: on wikidata, no geni link, not in our tree"
Q108912,Ubayd Allah ibn Ja'far al-Akbar,,,,Q127875201,,"MISSING: on wikidata, no geni link, not in our tree"
Q108914,Zubaidah bint Ja`far,,,,Q2388506,,"MISSING: on wikidata, no geni link, not in our tree"
Q108916,Lubabah bint Ja'far,,,,Q112229732,,"MISSING: on wikidata, no geni link, not in our tree"
Q108918,Ja'far ibn Yahya,,,,Q2269030,,"MISSING: on wikidata, no geni link, not in our tree"
