contrast,own_presence,neighbour_median,neighbours,geni_id,birth_year
2,2,4,3,6000000026000592812,1191
2,2,4,3,6000000025989911099,1774
2,2,4,3,6000000025496977238,1630
2,2,4,3,6000000025059197094,1845
2,2,4,3,6000000024945503311,1879
2,2,4,3,6000000024943994122,1765
2,2,4,3,6000000024530100810,1782
2,2,4,3,6000000024463847150,870
2,2,4,3,6000000024356103223,1717
2,2,4,3,6000000024345256398,1663
2,2,4,3,6000000023896402489,
2,2,4,3,6000000023760774957,
2,2,4,3,6000000023662339286,1673
2,2,4,3,6000000023484267714,1830
2,2,4,3,6000000023206035429,1862
2,2,4,3,6000000022181227471,1816
2,2,4,3,6000000021847527891,1460
2,2,4,3,6000000021847446016,1385
2,2,4,3,6000000021569042213,1796
2,2,4,3,6000000021219966097,1836
2,2,4,3,6000000020840855415,1270
2,2,4,3,6000000020732769233,
2,2,4,3,6000000020581022072,
2,2,4,3,6000000020514143794,1220
2,2,4,3,6000000019803898689,1679
2,2,4,3,6000000019707540098,1728
2,2,4,3,6000000019568139898,1773
2,2,4,3,6000000019567600753,1732
2,2,4,3,6000000019335678189,
2,2,4,3,6000000019179709487,
2,2,4,3,6000000019070069492,1710
2,2,4,3,6000000018955009128,1300
2,2,4,3,6000000018338486896,1435
2,2,4,3,6000000018143488510,1663
2,2,4,3,6000000017914090173,1678
2,2,4,3,6000000017766496937,
2,2,4,3,6000000017766157784,
2,2,4,3,6000000017705657799,1805
2,2,4,3,6000000017633736572,
2,2,4,3,6000000017633336979,1688
2,2,4,3,6000000017621961379,1852
2,2,4,3,6000000017423189104,1724
2,2,4,3,6000000017217889649,1845
2,2,4,3,6000000017217889645,1843
2,2,4,3,6000000017085447501,
2,2,4,3,6000000017018675434,1689
2,2,4,3,6000000016973329756,1290
2,2,4,3,6000000016653285422,
2,2,4,3,6000000016649717080,
2,2,4,3,6000000016433641107,
2,2,4,3,6000000016371130303,1611
2,2,4,3,6000000016299070671,
2,2,4,3,6000000016250250147,1710
2,2,4,3,6000000016143001120,
2,2,4,3,6000000016142995250,
2,2,4,3,6000000016071000267,
2,2,4,3,6000000016053249537,
2,2,4,3,6000000015906846179,1734
2,2,4,3,6000000015693221411,1898
2,2,4,3,6000000015647194546,
2,2,4,3,6000000015448275203,
2,2,4,3,6000000015227879133,
2,2,4,3,6000000015221262292,
2,2,4,3,6000000015200882201,1286
2,2,4,3,6000000015127878278,1872
2,2,4,3,6000000015117352493,1427
2,2,4,3,6000000014858889577,
2,2,4,3,6000000014852083356,1563
2,2,4,3,6000000014808712793,1585
2,2,4,3,6000000014775866784,
2,2,4,3,6000000014756597116,
2,2,4,3,6000000014756494333,1656
2,2,4,3,6000000014723002905,
2,2,4,3,6000000014547751266,1842
2,2,4,3,6000000014523948700,1864
2,2,4,3,6000000014222419254,1620
2,2,4,3,6000000014211000644,1751
2,2,4,3,6000000014140334059,1881
2,2,4,3,6000000014015265333,
2,2,4,3,6000000014015259295,1600
2,2,4,3,6000000013842336783,
2,2,4,3,6000000013761744099,1697
2,2,4,3,6000000013538439184,1638
2,2,4,3,6000000013400320667,1355
2,2,4,3,6000000013370908437,1706
2,2,4,3,6000000013292022161,1758
2,2,4,3,6000000013125070223,1838
2,2,4,3,6000000013060445444,1470
2,2,4,3,6000000012954962699,
2,2,4,3,6000000012944455182,1816
2,2,4,3,6000000012942398217,
2,2,4,3,6000000012852083567,
2,2,4,3,6000000012695159773,
2,2,4,3,6000000012622727200,
2,2,4,3,6000000012500695204,1570
2,2,4,3,6000000012488242033,1676
2,2,4,3,6000000012198560080,1665
2,2,4,3,6000000012193190135,1648
2,2,4,3,6000000012147541176,1596
2,2,4,3,6000000012062737843,
2,2,4,3,6000000012049237967,
2,2,4,3,6000000011661891153,
2,2,4,3,6000000011657223027,
2,2,4,3,6000000011636038471,
2,2,4,3,6000000011635729999,
2,2,4,3,6000000011566179806,932
2,2,4,3,6000000011482131314,1563
2,2,4,3,6000000011371780082,1784
2,2,4,3,6000000011090950218,1639
2,2,4,3,6000000011010464927,1630
2,2,4,3,6000000011010207449,1640
2,2,4,3,6000000010973993946,
2,2,4,3,6000000010952075851,
2,2,4,3,6000000010810026444,1855
2,2,4,3,6000000010685472560,1734
2,2,4,3,6000000010599939666,1606
2,2,4,3,6000000010597809757,1424
2,2,4,3,6000000010563043245,
2,2,4,3,6000000010561938339,1680
2,2,4,3,6000000010202248029,1652
2,2,4,3,6000000009968638296,
2,2,4,3,6000000009822562561,1304
2,2,4,3,6000000009706120700,1670
2,2,4,3,6000000009667859681,963
2,2,4,3,6000000009658522747,
2,2,4,3,6000000009437474869,1648
2,2,4,3,6000000009353271394,
2,2,4,3,6000000009305182176,1019
2,2,4,3,6000000009305090957,1144
2,2,4,3,6000000009107980477,1655
2,2,4,3,6000000008819309466,
2,2,4,3,6000000008685050496,1702
2,2,4,3,6000000008653332020,
2,2,4,3,6000000008524955891,
2,2,4,3,6000000008501346945,
2,2,4,3,6000000008479180358,
2,2,4,3,6000000008463687426,1672
2,2,4,3,6000000008318811123,1890
2,2,4,3,6000000008092203386,1696
2,2,4,3,6000000007980922755,1375
2,2,4,3,6000000007980487776,
2,2,4,3,6000000007980472686,1643
2,2,4,3,6000000007954110306,1695
2,2,4,3,6000000007899910350,
2,2,4,3,6000000007801695293,
2,2,4,3,6000000007801624223,
2,2,4,3,6000000007783646247,1350
2,2,4,3,6000000007774206919,1606
2,2,4,3,6000000007561553104,1854
2,2,4,3,6000000007470486244,
2,2,4,3,6000000007453902827,
2,2,4,3,6000000007223595443,1583
2,2,4,3,6000000007168121978,1813
2,2,4,3,6000000007167945632,1664
2,2,4,3,6000000007151943927,1180
2,2,4,3,6000000007066272173,
2,2,4,3,6000000007064297005,
2,2,4,3,6000000007064059056,
2,2,4,3,6000000007041161743,1290
2,2,4,3,6000000006928512526,1575
2,2,4,3,6000000006895016902,
2,2,4,3,6000000006808024577,1713
2,2,4,3,6000000006802541495,1075
2,2,4,3,6000000006727926398,1270
2,2,4,3,6000000006727796055,1465
2,2,4,3,6000000006467636002,
2,2,4,3,6000000006444764863,
2,2,4,3,6000000006381635019,1695
2,2,4,3,6000000006346990643,1804
2,2,4,3,6000000006346473539,1799
2,2,4,3,6000000006346469986,1775
2,2,4,3,6000000006346462673,1778
2,2,4,3,6000000006346356365,1798
2,2,4,3,6000000006346355746,1796
2,2,4,3,6000000006345135821,1285
2,2,4,3,6000000005920762075,1420
2,2,4,3,6000000005734943001,1680
2,2,4,3,6000000005607193737,1741
2,2,4,3,6000000005607193728,1738
2,2,4,3,6000000005599151339,1622
2,2,4,3,6000000005426232029,1696
2,2,4,3,6000000004868982792,1130
2,2,4,3,6000000004868865009,1050
2,2,4,3,6000000004664249867,1354
2,2,4,3,6000000004656754828,
2,2,4,3,6000000004533450353,1361
2,2,4,3,6000000004206010035,
2,2,4,3,6000000004037606000,
2,2,4,3,6000000003858604635,1355
2,2,4,3,6000000003858572515,1020
2,2,4,3,6000000003828423679,1381
2,2,4,3,6000000003828018961,1035
2,2,4,3,6000000003827624246,1274
2,2,4,3,6000000003815051399,1521
2,2,4,3,6000000003683433015,1821
2,2,4,3,6000000003637371738,
2,2,4,3,6000000003522105980,1550
2,2,4,3,6000000003496556772,
2,2,4,3,6000000003493243973,1560
2,2,4,3,6000000003493243959,1525
2,2,4,3,6000000003493011983,1494
2,2,4,3,6000000003491933581,1691
2,2,4,3,6000000003297328419,
2,2,4,3,6000000003222993400,
2,2,4,3,6000000003188891581,
2,2,4,3,6000000003177910400,1116
2,2,4,3,6000000003122317208,
2,2,4,3,6000000003095137654,1689
2,2,4,3,6000000003094935653,1722
2,2,4,3,6000000003051188309,1070
2,2,4,3,6000000003010820421,1689
2,2,4,3,6000000002963851668,1673
2,2,4,3,6000000002956657088,
2,2,4,3,6000000002808903871,1682
2,2,4,3,6000000002802328735,1722
2,2,4,3,6000000002742652804,
2,2,4,3,6000000002621093610,
2,2,4,3,6000000002515103282,1640
2,2,4,3,6000000002495690127,
2,2,4,3,6000000002230398188,
2,2,4,3,6000000002198398249,1000
2,2,4,3,6000000002188579054,1336
2,2,4,3,6000000002187812645,989
2,2,4,3,6000000002187582156,1065
2,2,4,3,6000000001770198918,1585
2,2,4,3,6000000001728253789,
2,2,4,3,6000000001501047151,1237
2,2,4,3,6000000001500820385,1642
2,2,4,3,6000000001500738170,1615
2,2,4,3,6000000001463632520,1060
2,2,4,3,6000000001412921225,1000
2,2,4,3,6000000001174417270,
2,2,4,3,6000000001116831037,
2,2,4,3,6000000001116791916,
2,2,4,3,6000000001092081698,
2,2,4,3,6000000001091918130,
2,2,4,3,6000000000782786100,1568
2,2,4,3,6000000000628796612,1434
2,2,4,3,6000000000437864474,1280
2,2,4,3,6000000000401592040,1628
2,2,4,3,6000000000400787362,
2,2,4,3,6000000000351183996,1230
2,2,4,3,6000000000307818712,1600
2,2,4,3,6000000000277229446,
2,2,4,3,6000000000277138749,
2,2,4,3,6000000000249142313,1686
2,2,4,3,6000000000138727564,1480
2,2,4,3,6000000000045614128,
2,2,4,3,5718642102790116003,
2,2,4,3,5709861595060129896,1729
2,2,4,3,5415291692120027388,760
2,2,4,3,5141388029950072781,
2,2,4,3,5032669797290123315,1796
2,2,4,3,5004573237740074262,1380
2,2,4,3,4953924217750131248,1220
2,2,4,3,4728524278530038197,
2,2,4,3,376456844520011080,1260
2,2,4,2,6000000227315386874,
2,2,4,2,6000000227291195824,
2,2,4,2,6000000227222618886,
2,2,4,2,6000000227121918826,
2,2,4,2,6000000227008569880,
2,2,4,2,6000000226926650869,
2,2,4,2,6000000226904750852,1540
2,2,4,2,6000000226904207910,1520
2,2,4,2,6000000226762651870,1882
2,2,4,2,6000000226723893836,1881
2,2,4,2,6000000226712336936,1886
2,2,4,2,6000000226513242828,
2,2,4,2,6000000226467327868,1823
2,2,4,2,6000000226462758821,
2,2,4,2,6000000226408788839,1684
2,2,4,2,6000000226354588833,
2,2,4,2,6000000226256142821,1861
2,2,4,2,6000000226255740828,1828
2,2,4,2,6000000226205687886,
2,2,4,2,6000000226065002852,1909
2,2,4,2,6000000226064898875,1878
2,2,4,2,6000000226064743909,1917
2,2,4,2,6000000225849548825,
2,2,4,2,6000000225768429850,
2,2,4,2,6000000225559278837,
2,2,4,2,6000000225541599849,1606
2,2,4,2,6000000225541586859,1658
2,2,4,2,6000000225411385839,1827
2,2,4,2,6000000225363411881,1550
2,2,4,2,6000000225236567927,
2,2,4,2,6000000225153395909,1651
2,2,4,2,6000000225127925830,
2,2,4,2,6000000225005829840,1836
2,2,4,2,6000000224981650472,1770
2,2,4,2,6000000224902917863,1400
2,2,4,2,6000000224754749916,
2,2,4,2,6000000224694421864,1540
2,2,4,2,6000000224686619854,1474
2,2,4,2,6000000224643299906,1172
2,2,4,2,6000000224467723853,
2,2,4,2,6000000224395243880,
2,2,4,2,6000000224375368865,1020
2,2,4,2,6000000224375353851,1020
2,2,4,2,6000000224294615934,
2,2,4,2,6000000224190640940,1704
2,2,4,2,6000000223868876134,1629
2,2,4,2,6000000223847240857,
2,2,4,2,6000000223792662327,1731
2,2,4,2,6000000223792048555,1776
2,2,4,2,6000000223411946836,1445
2,2,4,2,6000000223377375971,1808
2,2,4,2,6000000223256255991,1753
2,2,4,2,6000000223155298983,1280
2,2,4,2,6000000223131371862,
2,2,4,2,6000000223131298912,
2,2,4,2,6000000223005944848,1853
2,2,4,2,6000000222987955878,1703
2,2,4,2,6000000222987805922,
2,2,4,2,6000000222774623825,1738
2,2,4,2,6000000222702104897,
2,2,4,2,6000000222654540912,1879
2,2,4,2,6000000222654490889,1903
2,2,4,2,6000000222547255839,1829
2,2,4,2,6000000222474701954,1849
2,2,4,2,6000000222459865982,
2,2,4,2,6000000222133676873,1865
2,2,4,2,6000000222118589822,1461
2,2,4,2,6000000222114223826,1759
2,2,4,2,6000000222086892904,
2,2,4,2,6000000222086882917,
2,2,4,2,6000000222084948917,1844
2,2,4,2,6000000222084948909,1812
2,2,4,2,6000000221842105889,
2,2,4,2,6000000221838110852,1771
2,2,4,2,6000000221838108850,1748
2,2,4,2,6000000221733227906,
2,2,4,2,6000000221725420838,1794
2,2,4,2,6000000221725292870,
2,2,4,2,6000000221681484849,
2,2,4,2,6000000221663252869,
2,2,4,2,6000000221662861899,
2,2,4,2,6000000221473491949,883
2,2,4,2,6000000221469229963,
2,2,4,2,6000000221231653365,1766
2,2,4,2,6000000221226755839,1799
2,2,4,2,6000000220948653839,
2,2,4,2,6000000220948470896,1793
2,2,4,2,6000000220934489908,
2,2,4,2,6000000220889398862,1935
2,2,4,2,6000000220875539821,
2,2,4,2,6000000220469171859,1683
2,2,4,2,6000000220243758824,1818
2,2,4,2,6000000220240438829,1848
2,2,4,2,6000000220005232092,1852
2,2,4,2,6000000220005232075,1823
2,2,4,2,6000000220004791000,1882
2,2,4,2,6000000220004790982,1851
2,2,4,2,6000000219578277849,
2,2,4,2,6000000219456182733,1800
2,2,4,2,6000000219384591853,1796
2,2,4,2,6000000219383428824,1796
2,2,4,2,6000000219180212714,1760
2,2,4,2,6000000219180212703,1726
2,2,4,2,6000000219137541905,1720
2,2,4,2,6000000218612313183,1837
2,2,4,2,6000000218566036872,
2,2,4,2,6000000218475990843,
2,2,4,2,6000000217898017822,1795
2,2,4,2,6000000217897606921,
2,2,4,2,6000000217676386845,
2,2,4,2,6000000217676286898,
2,2,4,2,6000000217222651825,1867
2,2,4,2,6000000216935083847,
2,2,4,2,6000000216935082829,
2,2,4,2,6000000216734153838,1745
2,2,4,2,6000000216480766826,1862
2,2,4,2,6000000216480722823,1829
2,2,4,2,6000000216409999821,1904
2,2,4,2,6000000215776697836,
2,2,4,2,6000000215254932821,1779
2,2,4,2,6000000215100079525,1781
2,2,4,2,6000000214983013821,1851
2,2,4,2,6000000214064669918,1623
2,2,4,2,6000000214038747826,1740
2,2,4,2,6000000214005545844,
2,2,4,2,6000000213962435845,1863
2,2,4,2,6000000213913047833,1850
2,2,4,2,6000000213451909821,1766
2,2,4,2,6000000212808070826,1664
2,2,4,2,6000000212807882861,1730
2,2,4,2,6000000212709290842,
2,2,4,2,6000000210972053846,
2,2,4,2,6000000210033616821,1699
2,2,4,2,6000000209899900823,1685
2,2,4,2,6000000209877414825,1726
2,2,4,2,6000000209845432927,1850
2,2,4,2,6000000209820850821,1744
2,2,4,2,6000000209671203825,1819
2,2,4,2,6000000209409000886,1791
2,2,4,2,6000000208851758863,
2,2,4,2,6000000208851548885,
2,2,4,2,6000000208827124822,
2,2,4,2,6000000208600929258,1870
2,2,4,2,6000000208299291829,1842
2,2,4,2,6000000207961395787,
2,2,4,2,6000000207874664824,
2,2,4,2,6000000207354071852,1632
2,2,4,2,6000000207297267832,1774
2,2,4,2,6000000207297264833,1738
2,2,4,2,6000000207146646977,
2,2,4,2,6000000206910751866,1859
2,2,4,2,6000000206910223858,1860
2,2,4,2,6000000206706924921,1404
2,2,4,2,6000000206675375858,
2,2,4,2,6000000206574319326,
2,2,4,2,6000000206573518888,1841
2,2,4,2,6000000206572968824,1875
2,2,4,2,6000000206064667897,1711
2,2,4,2,6000000205985032883,1654
2,2,4,2,6000000205645677044,1630
2,2,4,2,6000000205344153873,1862
2,2,4,2,6000000205238162825,1725
2,2,4,2,6000000205238049854,1740
2,2,4,2,6000000204999517856,
2,2,4,2,6000000204664797821,
2,2,4,2,6000000204609591844,
2,2,4,2,6000000204558537858,1110
2,2,4,2,6000000204085518825,
2,2,4,2,6000000204049943821,
2,2,4,2,6000000203753221827,
2,2,4,2,6000000203749331832,
2,2,4,2,6000000203681028829,1794
2,2,4,2,6000000203561297851,
2,2,4,2,6000000203537951897,1836
2,2,4,2,6000000203404259825,1757
2,2,4,2,6000000203403986863,1751
2,2,4,2,6000000203312279846,1660
2,2,4,2,6000000203312074846,1707
2,2,4,2,6000000203262043865,
2,2,4,2,6000000202879058821,772
2,2,4,2,6000000202857077828,
2,2,4,2,6000000202792108821,1791
2,2,4,2,6000000202709612824,1791
2,2,4,2,6000000202709265837,1784
2,2,4,2,6000000202381744834,1104
2,2,4,2,6000000202362807828,1941
2,2,4,2,6000000202053551823,
2,2,4,2,6000000201315598314,
2,2,4,2,6000000200970155842,
2,2,4,2,6000000200896682835,
2,2,4,2,6000000200894331824,
2,2,4,2,6000000200839770871,1540
2,2,4,2,6000000200837377448,1664
2,2,4,2,6000000200760661827,1800
2,2,4,2,6000000200757415831,1823
2,2,4,2,6000000200026989833,1743
2,2,4,2,6000000199947130830,1808
2,2,4,2,6000000199777148843,1105
2,2,4,2,6000000199623294875,1735
2,2,4,2,6000000199537497823,1839
2,2,4,2,6000000199446873847,1905
2,2,4,2,6000000199446050894,1895
2,2,4,2,6000000199369000834,
2,2,4,2,6000000199368643850,
2,2,4,2,6000000199323858824,
2,2,4,2,6000000198965074828,
2,2,4,2,6000000198964810846,1939
2,2,4,2,6000000198964172838,1926
2,2,4,2,6000000198514792826,
2,2,4,2,6000000198308586824,1696
2,2,4,2,6000000198217266842,1510
2,2,4,2,6000000198146470825,1682
2,2,4,2,6000000198145639842,1704
2,2,4,2,6000000197756810939,1771
2,2,4,2,6000000197756810881,1801
2,2,4,2,6000000197554029859,1886
2,2,4,2,6000000197320165860,
2,2,4,2,6000000197319917855,1727
2,2,4,2,6000000197264345880,1698
2,2,4,2,6000000197214952852,1733
2,2,4,2,6000000197136211821,1877
2,2,4,2,6000000197076265821,
2,2,4,2,6000000196715271841,1872
2,2,4,2,6000000196691409831,1890
2,2,4,2,6000000196691080853,
2,2,4,2,6000000196456483422,1716
2,2,4,2,6000000196402474825,1525
2,2,4,2,6000000196298105709,
2,2,4,2,6000000196024965825,
2,2,4,2,6000000195982077876,
2,2,4,2,6000000195590468830,1863
2,2,4,2,6000000195589838843,
2,2,4,2,6000000195554932821,
2,2,4,2,6000000195554930822,
2,2,4,2,6000000194790610906,
2,2,4,2,6000000194538078875,
2,2,4,2,6000000194417253825,1803
2,2,4,2,6000000194316034864,1871
2,2,4,2,6000000194249412823,1414
2,2,4,2,6000000194079054832,1477
2,2,4,2,6000000193549864892,
2,2,4,2,6000000193367694839,
2,2,4,2,6000000193233206827,
2,2,4,2,6000000193229233822,
2,2,4,2,6000000193228976847,
2,2,4,2,6000000193151626882,
2,2,4,2,6000000193056657847,1560
2,2,4,2,6000000192846571835,
2,2,4,2,6000000192845041854,1763
2,2,4,2,6000000192536441865,
2,2,4,2,6000000192519557894,1828
2,2,4,2,6000000192165772938,
2,2,4,2,6000000191586492824,
2,2,4,2,6000000191369851826,
2,2,4,2,6000000191369839826,
2,2,4,2,6000000191333421830,
2,2,4,2,6000000191198727917,1794
2,2,4,2,6000000191115281821,
2,2,4,2,6000000190994628821,1877
2,2,4,2,6000000190652854850,1470
2,2,4,2,6000000190637362955,1771
2,2,4,2,6000000190522276832,
2,2,4,2,6000000190335439822,1839
2,2,4,2,6000000190330726827,1878
2,2,4,2,6000000190293603824,1849
2,2,4,2,6000000190275271470,1795
2,2,4,2,6000000189914300830,
2,2,4,2,6000000189902897858,
2,2,4,2,6000000189870805901,
2,2,4,2,6000000189820451827,
2,2,4,2,6000000189735369838,
2,2,4,2,6000000189712021821,
2,2,4,2,6000000189617345821,1825
2,2,4,2,6000000189615311884,1834
2,2,4,2,6000000189573653899,
2,2,4,2,6000000189532961844,
2,2,4,2,6000000189376862833,1630
2,2,4,2,6000000189255157824,1849
2,2,4,2,6000000189254305953,1817
2,2,4,2,6000000188791414868,1845
2,2,4,2,6000000188791076835,1874
2,2,4,2,6000000188769280834,
2,2,4,2,6000000188768415868,
2,2,4,2,6000000188489867842,
2,2,4,2,6000000188416767839,
2,2,4,2,6000000188203254907,1712
2,2,4,2,6000000187822219831,
2,2,4,2,6000000187788878829,1725
2,2,4,2,6000000187637452833,
2,2,4,2,6000000187562617848,1820
2,2,4,2,6000000187064364835,1827
2,2,4,2,6000000187039488831,
2,2,4,2,6000000187039412838,
2,2,4,2,6000000187039281841,
2,2,4,2,6000000187039184876,
2,2,4,2,6000000187020664880,961
2,2,4,2,6000000186990937833,1415
2,2,4,2,6000000186990854826,1360
2,2,4,2,6000000186733937828,1732
2,2,4,2,6000000186732660018,1765
2,2,4,2,6000000186630400825,
2,2,4,2,6000000186325896760,1650
2,2,4,2,6000000186324581899,1910
2,2,4,2,6000000186102877949,1864
2,2,4,2,6000000185887389823,
2,2,4,2,6000000185764334859,1732
2,2,4,2,6000000185761977062,1676
2,2,4,2,6000000185678611193,1812
2,2,4,2,6000000185571934372,
2,2,4,2,6000000185449575248,1576
2,2,4,2,6000000185449575240,1588
2,2,4,2,6000000185263384821,
2,2,4,2,6000000184919705823,1710
2,2,4,2,6000000184727619850,1781
2,2,4,2,6000000184438415821,
2,2,4,2,6000000184336215875,1804
2,2,4,2,6000000184306476906,
2,2,4,2,6000000184279732867,
2,2,4,2,6000000184241395850,
2,2,4,2,6000000184087955859,
2,2,4,2,6000000184086045914,
2,2,4,2,6000000184063214827,
2,2,4,2,6000000184062864822,
2,2,4,2,6000000184062850822,
2,2,4,2,6000000184061480837,
2,2,4,2,6000000183809298828,1604
2,2,4,2,6000000183785292841,
2,2,4,2,6000000183784981848,
2,2,4,2,6000000183740388838,
2,2,4,2,6000000183740294859,
2,2,4,2,6000000183352292821,
2,2,4,2,6000000183096412883,1774
2,2,4,2,6000000182760496873,1050
2,2,4,2,6000000182578094934,
2,2,4,2,6000000182461141852,1155
2,2,4,2,6000000182217214842,1770
2,2,4,2,6000000182212515822,1801
2,2,4,2,6000000182198328014,1833
2,2,4,2,6000000182091979832,1843
2,2,4,2,6000000181474546836,1796
2,2,4,2,6000000180471308823,1896
2,2,4,2,6000000180381312894,1713
2,2,4,2,6000000180312087824,
2,2,4,2,6000000180311910839,
2,2,4,2,6000000180207308822,1155
2,2,4,2,6000000180094055864,1716
2,2,4,2,6000000179849636827,
2,2,4,2,6000000179800549838,1185
2,2,4,2,6000000179800526821,1220
2,2,4,2,6000000179704790828,1500
2,2,4,2,6000000179397945844,
2,2,4,2,6000000179396660850,
2,2,4,2,6000000179166848846,1797
2,2,4,2,6000000179165897883,1758
2,2,4,2,6000000179080234834,1811
2,2,4,2,6000000179073431871,1839
2,2,4,2,6000000179043487848,1836
2,2,4,2,6000000179019645853,1862
2,2,4,2,6000000178669864826,
2,2,4,2,6000000178636187879,1783
2,2,4,2,6000000178383196874,
2,2,4,2,6000000178334277831,
2,2,4,2,6000000178334165834,
2,2,4,2,6000000178333340866,
2,2,4,2,6000000178332925879,
2,2,4,2,6000000178296741885,1709
2,2,4,2,6000000178106853827,
2,2,4,2,6000000178071874853,
2,2,4,2,6000000177712234829,1500
2,2,4,2,6000000177683702829,
2,2,4,2,6000000177617331866,
2,2,4,2,6000000177571280873,1906
2,2,4,2,6000000177502380883,
2,2,4,2,6000000177363035835,1728
2,2,4,2,6000000177362997830,
2,2,4,2,6000000177265952828,1226
2,2,4,2,6000000177042144847,1775
2,2,4,2,6000000177031940837,
2,2,4,2,6000000176786455829,
2,2,4,2,6000000176785837836,
2,2,4,2,6000000176542614826,
2,2,4,2,6000000176292053845,1888
2,2,4,2,6000000176290288846,1837
2,2,4,2,6000000175963079938,1885
2,2,4,2,6000000175712399885,1850
2,2,4,2,6000000175673361882,1650
2,2,4,2,6000000175433804898,1755
2,2,4,2,6000000175399957451,
2,2,4,2,6000000175270278658,
2,2,4,2,6000000175225961012,1720
2,2,4,2,6000000175224410833,1812
2,2,4,2,6000000175224374248,1783
2,2,4,2,6000000175005656989,1879
2,2,4,2,6000000174806274857,
2,2,4,2,6000000174735489865,1778
2,2,4,2,6000000174734993849,1871
2,2,4,2,6000000174681793893,
2,2,4,2,6000000174669695835,1797
2,2,4,2,6000000174668655675,1758
2,2,4,2,6000000174657741960,1779
2,2,4,2,6000000174656762215,1806
2,2,4,2,6000000174632006696,
2,2,4,2,6000000174160332030,1075
2,2,4,2,6000000174153982894,1140
2,2,4,2,6000000174065180821,
2,2,4,2,6000000174065158821,
2,2,4,2,6000000173749609122,1608
2,2,4,2,6000000173747658846,
