when	session	kind	text
2026-08-24T13:04:37.952Z	e71a0de8	enqueued	"WORK-LOOP TICK. ⏎  ⏎ (a) SYNC — git fetch origin; fast-forward or rebase. Never force-push, never reset --hard, never discard another machine's work. ⏎  ⏎ (b) WORK — take the top actionable item from queue.md and do it. If nothing there is actionable, promote the next genuinely-unblocked bounded item from todo.md, planning it into queue.md FIRST, then execute. ⏎  ⏎ (c) HARD RAILS — never fake a result; never weaken, skip or delete a test to make it pass; never claim ""works"" or ""verified"" without having run it and measured. Don't implement what you don't fully understand — write the queue item instead. ⏎  ⏎ (d) COMMIT — commit with why, delete the completed item from queue.md, append a dated devlog.md entry in the SAME commit, push. ⏎  ⏎ (e) REPORT — one line: shas advanced, or ""nothing actionable; <reason>"". ⏎  ⏎ Standing constraints: ⏎ - Sparse-region and presence-contrast export seeding are DEAD, refuted 2026-08-22. Do not revive either. ⏎ - Bureätten is CLOSED at 7 resolved matches; 76 were dropped as hard on Emma's instruction. Do not reopen it. ⏎ - WIKIDATA EDITING IN THIS REPO STARTS 2026-09-01. That is this repo's own date. shintowiki-scripts has a SEPARATE lockout period which does not govern here — an earlier session conflated them and scripts/wikidata_lockout.py still gates on the wrong repo's state file. Repointing it is Emma's call and is a queue item; it needs settling before 2026-09-01. ⏎ - Current work is the Izumo / Senge clan, reports/izumo.md. 214 rostered, 204 with a Wikidata item, only 2 carrying a Geni ID. Resolution before creation: the clan is already on Geni three times over, so creating from the page would make a fourth duplicate set. The duplicate merges are Emma's — flag, never perform. ⏎ - Geni's own search is banned. Use Google site:geni.com ""<name>"" when a lookup is needed. ⏎ - Any export: Forest, 5000, one at a time, filed into exports/ and committed as it lands."
2026-08-24T12:51:49.083Z	e71a0de8	typed	STATUS-REPORT TICK — reporting only, no code changes. ⏎  ⏎ Cover: what advanced since the last report (shas plus one line each); the current state of queue.md; whether the work held the hard rails and any place it brushed one; blockers, each tagged with exactly one of NEEDS-DECISION / BLOCKED-ON-USER-ACTION / BLOCKED-ON-EXTERNAL / NEEDS-INVESTIGATION / UNSAFE-TO-GUESS / OUT-OF-SCOPE and naming the specific decision, action, signal, risk or owner. If a not-done item fits none of those with a named blocker, it is not deferred — say so and do it. Test-suite health. ⏎  ⏎ For the Bureätten run specifically: how many of the 104 targets are now in the corpus, how many exports it took, and the new-people yield per export.
2026-08-24T12:51:49.021Z	e71a0de8	enqueued	STATUS-REPORT TICK — reporting only, no code changes. ⏎  ⏎ Cover: what advanced since the last report (shas plus one line each); the current state of queue.md; whether the work held the hard rails and any place it brushed one; blockers, each tagged with exactly one of NEEDS-DECISION / BLOCKED-ON-USER-ACTION / BLOCKED-ON-EXTERNAL / NEEDS-INVESTIGATION / UNSAFE-TO-GUESS / OUT-OF-SCOPE and naming the specific decision, action, signal, risk or owner. If a not-done item fits none of those with a named blocker, it is not deferred — say so and do it. Test-suite health. ⏎  ⏎ For the Bureätten run specifically: how many of the 104 targets are now in the corpus, how many exports it took, and the new-people yield per export.
2026-08-24T12:38:03.191Z	e71a0de8	typed	"AUTO-FLUSH TICK. Commit and push all pending work so nothing sits uncommitted between ticks. Only commit if something is actually pending — no empty commits. Report the shas, or ""nothing pending""."
2026-08-24T12:38:03.114Z	e71a0de8	enqueued	"AUTO-FLUSH TICK. Commit and push all pending work so nothing sits uncommitted between ticks. Only commit if something is actually pending — no empty commits. Report the shas, or ""nothing pending""."
2026-08-24T12:04:37.846Z	e71a0de8	typed	"WORK-LOOP TICK. ⏎  ⏎ (a) SYNC — git fetch origin; fast-forward or rebase. Never force-push, never reset --hard, never discard another machine's work. ⏎  ⏎ (b) WORK — take the top actionable item from queue.md and do it. If nothing there is actionable, promote the next genuinely-unblocked bounded item from todo.md, planning it into queue.md FIRST, then execute. ⏎  ⏎ (c) HARD RAILS — never fake a result; never weaken, skip or delete a test to make it pass; never claim ""works"" or ""verified"" without having run it and measured. Don't implement what you don't fully understand — write the queue item instead. ⏎  ⏎ (d) COMMIT — commit with why, delete the completed item from queue.md, append a dated devlog.md entry in the SAME commit, push. ⏎  ⏎ (e) REPORT — one line: shas advanced, or ""nothing actionable; <reason>"". ⏎  ⏎ Standing constraints: ⏎ - Sparse-region and presence-contrast export seeding are DEAD, refuted 2026-08-22. Do not revive either. ⏎ - Bureätten is CLOSED at 7 resolved matches; 76 were dropped as hard on Emma's instruction. Do not reopen it. ⏎ - WIKIDATA EDITING IN THIS REPO STARTS 2026-09-01. That is this repo's own date. shintowiki-scripts has a SEPARATE lockout period which does not govern here — an earlier session conflated them and scripts/wikidata_lockout.py still gates on the wrong repo's state file. Repointing it is Emma's call and is a queue item; it needs settling before 2026-09-01. ⏎ - Current work is the Izumo / Senge clan, reports/izumo.md. 214 rostered, 204 with a Wikidata item, only 2 carrying a Geni ID. Resolution before creation: the clan is already on Geni three times over, so creating from the page would make a fourth duplicate set. The duplicate merges are Emma's — flag, never perform. ⏎ - Geni's own search is banned. Use Google site:geni.com ""<name>"" when a lookup is needed. ⏎ - Any export: Forest, 5000, one at a time, filed into exports/ and committed as it lands."
2026-08-24T12:04:37.762Z	e71a0de8	enqueued	"WORK-LOOP TICK. ⏎  ⏎ (a) SYNC — git fetch origin; fast-forward or rebase. Never force-push, never reset --hard, never discard another machine's work. ⏎  ⏎ (b) WORK — take the top actionable item from queue.md and do it. If nothing there is actionable, promote the next genuinely-unblocked bounded item from todo.md, planning it into queue.md FIRST, then execute. ⏎  ⏎ (c) HARD RAILS — never fake a result; never weaken, skip or delete a test to make it pass; never claim ""works"" or ""verified"" without having run it and measured. Don't implement what you don't fully understand — write the queue item instead. ⏎  ⏎ (d) COMMIT — commit with why, delete the completed item from queue.md, append a dated devlog.md entry in the SAME commit, push. ⏎  ⏎ (e) REPORT — one line: shas advanced, or ""nothing actionable; <reason>"". ⏎  ⏎ Standing constraints: ⏎ - Sparse-region and presence-contrast export seeding are DEAD, refuted 2026-08-22. Do not revive either. ⏎ - Bureätten is CLOSED at 7 resolved matches; 76 were dropped as hard on Emma's instruction. Do not reopen it. ⏎ - WIKIDATA EDITING IN THIS REPO STARTS 2026-09-01. That is this repo's own date. shintowiki-scripts has a SEPARATE lockout period which does not govern here — an earlier session conflated them and scripts/wikidata_lockout.py still gates on the wrong repo's state file. Repointing it is Emma's call and is a queue item; it needs settling before 2026-09-01. ⏎ - Current work is the Izumo / Senge clan, reports/izumo.md. 214 rostered, 204 with a Wikidata item, only 2 carrying a Geni ID. Resolution before creation: the clan is already on Geni three times over, so creating from the page would make a fourth duplicate set. The duplicate merges are Emma's — flag, never perform. ⏎ - Geni's own search is banned. Use Google site:geni.com ""<name>"" when a lookup is needed. ⏎ - Any export: Forest, 5000, one at a time, filed into exports/ and committed as it lands."
2026-08-24T11:51:48.998Z	e71a0de8	typed	STATUS-REPORT TICK — reporting only, no code changes. ⏎  ⏎ Cover: what advanced since the last report (shas plus one line each); the current state of queue.md; whether the work held the hard rails and any place it brushed one; blockers, each tagged with exactly one of NEEDS-DECISION / BLOCKED-ON-USER-ACTION / BLOCKED-ON-EXTERNAL / NEEDS-INVESTIGATION / UNSAFE-TO-GUESS / OUT-OF-SCOPE and naming the specific decision, action, signal, risk or owner. If a not-done item fits none of those with a named blocker, it is not deferred — say so and do it. Test-suite health. ⏎  ⏎ For the Bureätten run specifically: how many of the 104 targets are now in the corpus, how many exports it took, and the new-people yield per export.
2026-08-24T11:51:48.934Z	e71a0de8	enqueued	STATUS-REPORT TICK — reporting only, no code changes. ⏎  ⏎ Cover: what advanced since the last report (shas plus one line each); the current state of queue.md; whether the work held the hard rails and any place it brushed one; blockers, each tagged with exactly one of NEEDS-DECISION / BLOCKED-ON-USER-ACTION / BLOCKED-ON-EXTERNAL / NEEDS-INVESTIGATION / UNSAFE-TO-GUESS / OUT-OF-SCOPE and naming the specific decision, action, signal, risk or owner. If a not-done item fits none of those with a named blocker, it is not deferred — say so and do it. Test-suite health. ⏎  ⏎ For the Bureätten run specifically: how many of the 104 targets are now in the corpus, how many exports it took, and the new-people yield per export.
2026-08-24T11:38:02.974Z	e71a0de8	typed	"AUTO-FLUSH TICK. Commit and push all pending work so nothing sits uncommitted between ticks. Only commit if something is actually pending — no empty commits. Report the shas, or ""nothing pending""."
2026-08-24T11:38:02.901Z	e71a0de8	enqueued	"AUTO-FLUSH TICK. Commit and push all pending work so nothing sits uncommitted between ticks. Only commit if something is actually pending — no empty commits. Report the shas, or ""nothing pending""."
2026-08-24T11:04:37.647Z	e71a0de8	typed	"WORK-LOOP TICK. ⏎  ⏎ (a) SYNC — git fetch origin; fast-forward or rebase. Never force-push, never reset --hard, never discard another machine's work. ⏎  ⏎ (b) WORK — take the top actionable item from queue.md and do it. If nothing there is actionable, promote the next genuinely-unblocked bounded item from todo.md, planning it into queue.md FIRST, then execute. ⏎  ⏎ (c) HARD RAILS — never fake a result; never weaken, skip or delete a test to make it pass; never claim ""works"" or ""verified"" without having run it and measured. Don't implement what you don't fully understand — write the queue item instead. ⏎  ⏎ (d) COMMIT — commit with why, delete the completed item from queue.md, append a dated devlog.md entry in the SAME commit, push. ⏎  ⏎ (e) REPORT — one line: shas advanced, or ""nothing actionable; <reason>"". ⏎  ⏎ Standing constraints: ⏎ - Sparse-region and presence-contrast export seeding are DEAD, refuted 2026-08-22. Do not revive either. ⏎ - Bureätten is CLOSED at 7 resolved matches; 76 were dropped as hard on Emma's instruction. Do not reopen it. ⏎ - WIKIDATA EDITING IN THIS REPO STARTS 2026-09-01. That is this repo's own date. shintowiki-scripts has a SEPARATE lockout period which does not govern here — an earlier session conflated them and scripts/wikidata_lockout.py still gates on the wrong repo's state file. Repointing it is Emma's call and is a queue item; it needs settling before 2026-09-01. ⏎ - Current work is the Izumo / Senge clan, reports/izumo.md. 214 rostered, 204 with a Wikidata item, only 2 carrying a Geni ID. Resolution before creation: the clan is already on Geni three times over, so creating from the page would make a fourth duplicate set. The duplicate merges are Emma's — flag, never perform. ⏎ - Geni's own search is banned. Use Google site:geni.com ""<name>"" when a lookup is needed. ⏎ - Any export: Forest, 5000, one at a time, filed into exports/ and committed as it lands."
